1,-0.00116222167849278,0.000978712992414974,0.107291411793492,-0.0229007633587786,-0.0534351145038168,-0.297709923664122,0.010779,0.009099
1,-0.00226327379495963,0.000734034744311231,0.10882065084414,-0.0381679389312977,-0.0458015267175573,-0.290076335877863,0.000371,0.000097
2,-0.0023856129190115,0.000734034744311231,0.108637142158062,-0.00763358778625954,-0.083969465648855,-0.236641221374046,0.000357,0.000128
3,-0.000611695620259359,0.000183508686077808,0.107658429165647,-0.0152671755725191,-0.0687022900763359,-0.251908396946565,0.000046,0.000019
4,-0.00165157817470027,-0.000244678248103744,0.109493516026425,0.0152671755725191,-0.0916030534351145,-0.221374045801527,0.000212,-0.00003
5,-0.000244678248103744,0.000122339124051872,0.108147785661855,0,-0.0763358778625954,-0.259541984732824,-0.00003,0.000023
6,-0.000917543430389038,0.000122339124051872,0.109432346464399,0.0381679389312977,-0.0763358778625954,-0.244274809160305,0.000093,0.00006
7,-0.00140689992659653,-0.000795204306337167,0.109432346464399,0.0534351145038168,-0.083969465648855,-0.190839694656489,0.000175,-0.000093
8,-0.000489356496207487,-6.11695620259359E-05,0.108942989968192,0.0534351145038168,-0.0916030534351145,-0.198473282442748,0,0.000041
9,-0.000367017372155615,-0.000183508686077808,0.109738194274529,0.00763358778625954,-0.106870229007634,-0.183206106870229,-0.000038,-0.000026
10,-0.000428186934181551,-0.00171274773672621,0.109493516026425,0.0610687022900763,-0.083969465648855,-0.221374045801527,-0.000004,-0.000253
11,-0.000489356496207487,-0.00189625642280401,0.110411059456814,0.0458015267175573,-0.0916030534351145,-0.221374045801527,-0.000001,-0.000299
12,-0.000183508686077808,-0.00146806948862246,0.109432346464399,0.0458015267175573,-0.0763358778625954,-0.229007633587786,-0.000041,-0.000223
13,0.000428186934181551,-0.00159040861267433,0.108759481282114,0.0687022900763359,-0.0610687022900763,-0.221374045801527,-0.000139,-0.000225
14,0.000122339124051872,-0.00171274773672621,0.110044042084659,0.106870229007634,-0.0610687022900763,-0.221374045801527,-0.000082,-0.000207
15,6.11695620259359E-05,-0.00103988255444091,0.109004159530218,0.106870229007634,-0.0763358778625954,-0.198473282442748,-0.000086,-0.000086
16,-0.000367017372155615,-0.00195742598482995,0.109554685588451,0.0916030534351145,-0.0687022900763359,-0.229007633587786,0,-0.000268
17,-0.00116222167849278,-0.00183508686077808,0.110411059456814,0.137404580152672,-0.0610687022900763,-0.229007633587786,0.000151,-0.000198
18,-0.000734034744311231,-0.00232444335698556,0.110227550770736,0.145038167938931,-0.0916030534351145,-0.206106870229008,0.000043,-0.00028
19,-0.000856373868363102,-0.00103988255444091,0.110411059456814,0.137404580152672,-0.0534351145038168,-0.274809160305344,0.000103,-0.000054
20,-0.00165157817470027,-0.00146806948862246,0.108208955223881,0.541984732824427,-0.0381679389312977,-0.145038167938931,0.000268,0.00026
21,-0.000795204306337167,-0.000489356496207487,0.109187668216296,0.50381679389313,-0.0229007633587786,-0.152671755725191,0.000123,0.000404
22,-0.0015292390506484,-0.000917543430389038,0.108881820406166,0.549618320610687,-0.0305343511450382,-0.152671755725191,0.000251,0.00037
23,-0.00159040861267433,-0.000428186934181551,0.108392463909958,0.564885496183206,-0.0610687022900763,-0.175572519083969,0.000234,0.000475
24,-0.00256912160508931,-0.000428186934181551,0.108759481282114,0.557251908396947,-0.0458015267175573,-0.16030534351145,0.000427,0.000467
25,-0.00134573036457059,-0.000428186934181551,0.108637142158062,0.580152671755725,-0.0534351145038168,-0.190839694656489,0.000195,0.00049
26,-0.00287496941521899,-0.000428186934181551,0.108698311720088,0.595419847328244,-0.0534351145038168,-0.16030534351145,0.000476,0.000505
